what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1515069723232
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1515069723545
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1515069723913
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1515069724691
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1515069725805
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1515069730111
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1515069736249
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1515070203062
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1515070204475
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1515070319158
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1515070322253
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1515070370650
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1515070432510
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1515070450703
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1515070455939
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1515070465542
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1515070465738
started,bundle,org.eclipse.pde.core,3.4.0.v20090202,org.eclipse.pde.core,1515070466175
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1515070473000
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1515070474689
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1515070474689
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1515070476613
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1515070480050
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1515070484003
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1515070484253
