what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1506181238861
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1506181243857
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1506181253534
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1506181262190
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1506181262268
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1506181262315
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1506181267331
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1506181269505
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1506181272636
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1506181283908
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1506181283923
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1506181286724
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1506181305461
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1506181315100
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1506181315210
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1506181315319
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.selectAll,1506181317351
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1506181318135
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1506181321059
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1506181324119
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1506181326197
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1506181341808
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1506181343558
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1506181571431
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1506181629305
