what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1510569646882
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1510586349740
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1510586379074
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1510586379294
started,bundle,org.eclipse.pde.core,3.4.0.v20090202,org.eclipse.pde.core,1510586380639
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1510586385507
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1510586391725
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1510586395589
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1510586398847
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1510586399770
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1510586401274
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1510586420764
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1510586431631
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1510586432245
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1510586435654
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1510586442484
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1510586442779
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1510586442833
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1510586641691
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1510586660322
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1510586663275
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1510586817362
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1510586818247
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1510586835384
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1510587074172
