what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1496790573442
opened,view,org.eclipse.mylyn.tasks.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1496790573832
opened,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1496790573957
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1496790584419
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1496790586342
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1496790595548
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1496790673531
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1496790676765
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1496790677015
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1496790679016
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1496790679234
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1496790680878
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1496790684581
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1496790694166
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1496790695636
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1496790696980
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1496790703203
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1496790746606
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1496790749799
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1496790751691
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1496790753779
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1496790757155
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1496790758827
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1496790760643
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1496790777814
