what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.emf.importer.ecore,2.4.0.v200902171115,org.eclipse.emf.importer.ecore,1496774727172
stopped,bundle,org.eclipse.emf.importer.java,2.4.1.v200902171115,org.eclipse.emf.importer.java,1496774727173
stopped,bundle,org.eclipse.emf.importer.rose,2.4.0.v200902171115,org.eclipse.emf.importer.rose,1496774727175
stopped,bundle,org.eclipse.emf.importer,2.4.1.v200902171115,org.eclipse.emf.importer,1496774727176
stopped,bundle,org.eclipse.emf.converter,2.4.0.v200902171115,org.eclipse.emf.converter,1496774727176
stopped,bundle,org.eclipse.emf.codegen.ecore.ui,2.4.1.v200902171115,org.eclipse.emf.codegen.ecore.ui,1496774727176
stopped,bundle,org.eclipse.emf.codegen.ui,2.4.0.v200902171115,org.eclipse.emf.codegen.ui,1496774727176
stopped,bundle,org.eclipse.emf.mapping.ecore2ecore.editor,2.4.0.v200902171115,org.eclipse.emf.mapping.ecore2ecore.editor,1496774727178
stopped,bundle,org.eclipse.emf.ecore.editor,2.4.0.v200902171115,org.eclipse.emf.ecore.editor,1496774727178
stopped,bundle,org.eclipse.emf.mapping.ecore2xml.ui,2.4.0.v200902171115,org.eclipse.emf.mapping.ecore2xml.ui,1496774727179
stopped,bundle,org.eclipse.emf.mapping.ui,2.4.0.v200902171115,org.eclipse.emf.mapping.ui,1496774727179
stopped,bundle,org.eclipse.jst.jsf.facesconfig,1.1.1.v20090129,org.eclipse.jst.jsf.facesconfig,1496774727183
stopped,bundle,org.eclipse.emf.edit.ui,2.4.2.v200902171115,org.eclipse.emf.edit.ui,1496774727183
stopped,bundle,org.eclipse.emf.common.ui,2.4.0.v200902171115,org.eclipse.emf.common.ui,1496774727183
stopped,bundle,org.eclipse.jst.common.project.facet.ui,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.ui,1496774727184
stopped,bundle,org.eclipse.rse.subsystems.files.dstore,2.1.2.v200902181600,org.eclipse.rse.subsystems.files.dstore,1496774727185
stopped,bundle,org.eclipse.rse.subsystems.processes.dstore,2.1.0.v20080604,org.eclipse.rse.subsystems.processes.dstore,1496774727186
stopped,bundle,org.eclipse.rse.subsystems.shells.dstore,2.1.0.v20080604,org.eclipse.rse.subsystems.shells.dstore,1496774727188
stopped,bundle,org.eclipse.rse.connectorservice.dstore,3.0.1.v200809181500,org.eclipse.rse.connectorservice.dstore,1496774727189
stopped,bundle,org.eclipse.rse.subsystems.files.local,2.1.0.v20080604,org.eclipse.rse.subsystems.files.local,1496774727190
